Model,TandemMoment_df,eg,minendmoment,LR1,minXreaction,HS20Moment_df,Iy1,St1,St2,Iy2,numberofgirders,maxZreaction,span,width,LR2,maxendmoment,minZreaction,A,Sb2,HS20Moment,Kg,numberofdiaphragms,df,maxXreaction,ybar2,Y,ybar1,girders,Sb1,I,girderspacing,df1,df2,haunch,TandemMoment
TX_28_105_P01_LK4,13081483.436747191,40.84318181818182,-196607.71175294352,0.5384792892581054,-4792.835450258777,13081483.436747191,33153.09753595358,-2856.8350100958874,-10336.629470490592,46376.926144096535,4,36191.5730803694,105,28,0.5979981244121538,173684.70132254015,-2744.361813177521,68.75,1437.449561697204,19248000.000000004,1062066.173417165,6,0.6796281918509554,5307.031911018604,32.263341532025,46.75,25.145165482503373,"[1.375, 16, 1.875, 16, 0.5, 33.5]",1318.4680593580633,17339.30706439394,8.667,0.47105849039468706,0.6796281918509554,2.0,19248000.000000004
TX_28_105_P01_LK5,13081483.436747191,40.84318181818182,-332892.4991830733,0.5384792892581054,-7977.619754075034,13081483.436747191,33153.09753595358,-2856.8350100958874,-10336.629470490592,46376.926144096535,4,36462.71080825665,105,28,0.5979981244121538,289054.18652276957,-2605.174549202694,68.75,1437.449561697204,19248000.000000004,1062066.173417165,6,0.6796281918509554,8986.510933980266,32.263341532025,46.75,25.145165482503373,"[1.375, 16, 1.875, 16, 0.5, 33.5]",1318.4680593580633,17339.30706439394,8.667,0.47105849039468706,0.6796281918509554,2.0,19248000.000000004
TX_28_105_P01_LK6,13081483.436747191,40.84318181818182,-491380.33579760307,0.5384792892581054,-11535.499749880548,13081483.436747191,33153.09753595358,-2856.8350100958874,-10336.629470490592,46376.926144096535,4,36784.638608462745,105,28,0.5979981244121538,417939.14261679933,-2508.6239085136535,68.75,1437.449561697204,19248000.000000004,1062066.173417165,6,0.6796281918509554,13265.419713389945,32.263341532025,46.75,25.145165482503373,"[1.375, 16, 1.875, 16, 0.5, 33.5]",1318.4680593580633,17339.30706439394,8.667,0.47105849039468706,0.6796281918509554,2.0,19248000.000000004
TX_28_105_P01_LK7,13081483.436747191,40.84318181818182,-631415.2987037478,0.5384792892581054,-14546.792860092906,13081483.436747191,33153.09753595358,-2856.8350100958874,-10336.629470490592,46376.926144096535,4,37075.09214229854,105,28,0.5979981244121538,541657.720763269,-2507.658607103189,68.75,1437.449561697204,19248000.000000004,1062066.173417165,6,0.6796281918509554,17046.11486800655,32.263341532025,46.75,25.145165482503373,"[1.375, 16, 1.875, 16, 0.5, 33.5]",1318.4680593580633,17339.30706439394,8.667,0.47105849039468706,0.6796281918509554,2.0,19248000.000000004
TX_28_105_P01_LK9,13081483.436747191,40.84318181818182,-783935.9942642243,0.5384792892581054,-17684.090979115528,13081483.436747191,33153.09753595358,-2856.8350100958874,-10336.629470490592,46376.926144096535,4,37397.911665127394,105,28,0.5979981244121538,640673.1631732171,-2506.650236542131,68.75,1437.449561697204,19248000.000000004,1062066.173417165,6,0.6796281918509554,21163.884707896115,32.263341532025,46.75,25.145165482503373,"[1.375, 16, 1.875, 16, 0.5, 33.5]",1318.4680593580633,17339.30706439394,8.667,0.47105849039468706,0.6796281918509554,2.0,19248000.000000004
TX_28_105_R01_LK0,12394822.279326754,25.11,-12565.50533156089,0.5384792892581054,-308.6864323740593,12394822.279326754,35302.91316686766,-3189.094407297288,-11774.41039295781,50053.18362987858,4,36189.13342337869,105,28,0.5666085586775352,11281.616187819209,-2813.029564888645,82.9,1523.7360342493753,19248000.000000004,578145.9484820844,6,0.6439537759417473,339.08978726104016,32.84898598236265,47.11,26.030113487362588,"[36, 282]",1356.2335478870248,19600.0,8.667,0.44680511989858207,0.6439537759417473,3.1099999999999994,19248000.000000004
TX_28_105_R01_LK1,12394822.279326754,25.11,-26580.5491325081,0.5384792892581054,-654.5240151580144,12394822.279326754,35302.91316686766,-3189.094407297288,-11774.41039295781,50053.18362987858,4,36215.72350433055,105,28,0.5666085586775352,23798.390186483124,-2797.5124067293305,82.9,1523.7360342493753,19248000.000000004,578145.9484820844,6,0.6439537759417473,720.2537209806917,32.84898598236265,47.11,26.030113487362588,"[36, 282]",1356.2335478870248,19600.0,8.667,0.44680511989858207,0.6439537759417473,3.1099999999999994,19248000.000000004
TX_28_105_R01_LK2,12394822.279326754,25.11,-55474.26468490523,0.5384792892581054,-1363.6528517941986,12394822.279326754,35302.91316686766,-3189.094407297288,-11774.41039295781,50053.18362987858,4,36270.71060587984,105,28,0.5666085586775352,49463.63257773562,-2765.558434485477,82.9,1523.7360342493753,19248000.000000004,578145.9484820844,6,0.6439537759417473,1506.0688037443851,32.84898598236265,47.11,26.030113487362588,"[36, 282]",1356.2335478870248,19600.0,8.667,0.44680511989858207,0.6439537759417473,3.1099999999999994,19248000.000000004
TX_28_105_R01_LK4,12394822.279326754,25.11,-214446.02293525875,0.5384792892581054,-5171.218347839977,12394822.279326754,35302.91316686766,-3189.094407297288,-11774.41039295781,50053.18362987858,4,36577.35217170757,105,28,0.5666085586775352,187269.46790209995,-2590.639948381315,82.9,1523.7360342493753,19248000.000000004,578145.9484820844,6,0.6439537759417473,5829.567073930695,32.84898598236265,47.11,26.030113487362588,"[36, 282]",1356.2335478870248,19600.0,8.667,0.44680511989858207,0.6439537759417473,3.1099999999999994,19248000.000000004
TX_28_105_R01_LK5,12394822.279326754,25.11,-371661.96538287203,0.5384792892581054,-8777.505515972838,12394822.279326754,35302.91316686766,-3189.094407297288,-11774.41039295781,50053.18362987858,4,36887.558962722935,105,28,0.5666085586775352,317790.5105501587,-2494.8946613431367,82.9,1523.7360342493753,19248000.000000004,578145.9484820844,6,0.6439537759417473,10105.285140435104,32.84898598236265,47.11,26.030113487362588,"[36, 282]",1356.2335478870248,19600.0,8.667,0.44680511989858207,0.6439537759417473,3.1099999999999994,19248000.000000004
TX_28_105_R01_LK6,12394822.279326754,25.11,-564405.2839709709,0.5384792892581054,-12978.608183036291,12394822.279326754,35302.91316686766,-3189.094407297288,-11774.41039295781,50053.18362987858,4,37277.47686456365,105,28,0.5666085586775352,469839.4957631779,-2492.861931145421,82.9,1523.7360342493753,19248000.000000004,578145.9484820844,6,0.6439537759417473,15347.183710603338,32.84898598236265,47.11,26.030113487362588,"[36, 282]",1356.2335478870248,19600.0,8.667,0.44680511989858207,0.6439537759417473,3.1099999999999994,19248000.000000004
TX_28_105_R01_LK7,12394822.279326754,25.11,-744637.7269353743,0.5384792892581054,-16685.391091261077,12394822.279326754,35302.91316686766,-3189.094407297288,-11774.41039295781,50053.18362987858,4,37651.76207647611,105,28,0.5666085586775352,603997.7463729018,-2491.066757892727,82.9,1523.7360342493753,19248000.000000004,578145.9484820844,6,0.6439537759417473,20248.794334665698,32.84898598236265,47.11,26.030113487362588,"[36, 282]",1356.2335478870248,19600.0,8.667,0.44680511989858207,0.6439537759417473,3.1099999999999994,19248000.000000004
TX_28_105_R01_LK8,12394822.279326754,25.11,-875131.7047144168,0.5384792892581054,-19235.383128216516,12394822.279326754,35302.91316686766,-3189.094407297288,-11774.41039295781,50053.18362987858,4,37928.599898349676,105,28,0.5666085586775352,696288.684890925,-2489.830767771472,82.9,1523.7360342493753,19248000.000000004,578145.9484820844,6,0.6439537759417473,23797.691689737632,32.84898598236265,47.11,26.030113487362588,"[36, 282]",1356.2335478870248,19600.0,8.667,0.44680511989858207,0.6439537759417473,3.1099999999999994,19248000.000000004
TX_28_105_R01_LK9,12394822.279326754,25.11,-953018.0415470001,0.5384792892581054,-20704.061019663543,12394822.279326754,35302.91316686766,-3189.094407297288,-11774.41039295781,50053.18362987858,4,38096.16005922291,105,28,0.5666085586775352,749444.0123613365,-2489.118462277643,82.9,1523.7360342493753,19248000.000000004,578145.9484820844,6,0.6439537759417473,25915.869097910872,32.84898598236265,47.11,26.030113487362588,"[36, 282]",1356.2335478870248,19600.0,8.667,0.44680511989858207,0.6439537759417473,3.1099999999999994,19248000.000000004
TX_28_110_P01_LK0,13803006.365710475,43.760567765567764,-12360.496854501675,0.5384792892581054,-289.80498912561416,13803006.365710475,38047.004346286354,-2927.8316850253727,-10075.479902803096,53343.2448747857,4,35771.47918911859,110,28,0.5974581261284374,11333.716731880244,-2981.935202234879,68.25,1553.8087566539698,20328000.0,1209316.2878945125,6,0.6790144808003972,313.0800819543855,34.330637310641144,49.62,26.630057517178745,"[1.25, 16, 1.875, 16, 0.5, 36.5]",1428.7240769849134,19632.497538919415,8.667,0.4687294732391722,0.6790144808003972,1.9949999999999974,20328000.0
TX_28_110_P01_LK2,13803006.365710475,43.760567765567764,-54189.130417107146,0.5384792892581054,-1269.8438150643487,13803006.365710475,38047.004346286354,-2927.8316850253727,-10075.479902803096,53343.2448747857,4,35844.98603307923,110,28,0.5974581261284374,49353.48928233654,-2943.034436472296,68.25,1553.8087566539698,20328000.0,1209316.2878945125,6,0.6790144808003972,1378.1666994756224,34.330637310641144,49.62,26.630057517178745,"[1.25, 16, 1.875, 16, 0.5, 36.5]",1428.7240769849134,19632.497538919415,8.667,0.4687294732391722,0.6790144808003972,1.9949999999999974,20328000.0
TX_28_110_P01_LK3,13803006.365710475,43.760567765567764,-108450.30895627102,0.5384792892581054,-2527.569261779223,13803006.365710475,38047.004346286354,-2927.8316850253727,-10075.479902803096,53343.2448747857,4,35940.92456273006,110,28,0.5974581261284374,98145.87846243654,-2892.6785662310876,68.25,1553.8087566539698,20328000.0,1209316.2878945125,6,0.6790144808003972,2759.8226118864713,34.330637310641144,49.62,26.630057517178745,"[1.25, 16, 1.875, 16, 0.5, 36.5]",1428.7240769849134,19632.497538919415,8.667,0.4687294732391722,0.6790144808003972,1.9949999999999974,20328000.0
TX_28_110_P01_LK4,13803006.365710475,43.760567765567764,-202837.32704622496,0.5384792892581054,-4678.345611809841,13803006.365710475,38047.004346286354,-2927.8316850253727,-10075.479902803096,53343.2448747857,4,36109.39731086383,110,28,0.5974581261284374,181583.4191176317,-2805.3765717889655,68.25,1553.8087566539698,20328000.0,1209316.2878945125,6,0.6790144808003972,5163.200421457732,34.330637310641144,49.62,26.630057517178745,"[1.25, 16, 1.875, 16, 0.5, 36.5]",1428.7240769849134,19632.497538919415,8.667,0.4687294732391722,0.6790144808003972,1.9949999999999974,20328000.0
TX_28_110_P01_LK6,13803006.365710475,43.760567765567764,-498003.1105812505,0.5384792892581054,-11093.936789273772,13803006.365710475,38047.004346286354,-2927.8316850253727,-10075.479902803096,53343.2448747857,4,36649.5510980052,110,28,0.5974581261284374,430470.8359109876,-2534.8117410110217,68.25,1553.8087566539698,20328000.0,1209316.2878945125,6,0.6790144808003972,12678.96885222569,34.330637310641144,49.62,26.630057517178745,"[1.25, 16, 1.875, 16, 0.5, 36.5]",1428.7240769849134,19632.497538919415,8.667,0.4687294732391722,0.6790144808003972,1.9949999999999974,20328000.0
TX_28_110_P01_LK7,13803006.365710475,43.760567765567764,-634499.5226824107,0.5384792892581054,-13898.531562557817,13803006.365710475,38047.004346286354,-2927.8316850253727,-10075.479902803096,53343.2448747857,4,36906.29772339314,110,28,0.5974581261284374,539272.7158831651,-2508.7423262707202,68.25,1553.8087566539698,20328000.0,1209316.2878945125,6,0.6790144808003972,16154.537726730372,34.330637310641144,49.62,26.630057517178745,"[1.25, 16, 1.875, 16, 0.5, 36.5]",1428.7240769849134,19632.497538919415,8.667,0.4687294732391722,0.6790144808003972,1.9949999999999974,20328000.0
TX_28_110_P01_LK8,13803006.365710475,43.760567765567764,-727316.4669258007,0.5384792892581054,-15746.255125905464,13803006.365710475,38047.004346286354,-2927.8316850253727,-10075.479902803096,53343.2448747857,4,37083.4314154286,110,28,0.5974581261284374,610953.589304458,-2508.2326880498526,68.25,1553.8087566539698,20328000.0,1209316.2878945125,6,0.6790144808003972,18517.90092075431,34.330637310641144,49.62,26.630057517178745,"[1.25, 16, 1.875, 16, 0.5, 36.5]",1428.7240769849134,19632.497538919415,8.667,0.4687294732391722,0.6790144808003972,1.9949999999999974,20328000.0
TX_28_110_P01_LK9,13803006.365710475,43.760567765567764,-780426.8768666805,0.5384792892581054,-16781.827782692235,13803006.365710475,38047.004346286354,-2927.8316850253727,-10075.479902803096,53343.2448747857,4,37185.71932832508,110,28,0.5974581261284374,651127.7557161415,-2507.9469383945643,68.25,1553.8087566539698,20328000.0,1209316.2878945125,6,0.6790144808003972,19870.228550171196,34.330637310641144,49.62,26.630057517178745,"[1.25, 16, 1.875, 16, 0.5, 36.5]",1428.7240769849134,19632.497538919415,8.667,0.4687294732391722,0.6790144808003972,1.9949999999999974,20328000.0
TX_28_110_R01_LK0,12987702.462180326,25.689999999999998,-13510.545438869878,0.5384792892581054,-319.10585171382354,12987702.462180326,37220.986977253604,-3031.174434762154,-9426.327761355273,51551.97532651449,4,36213.89614585525,110,28,0.5621679922603257,12399.65176434748,-2906.11748858958,81.4,1505.999756884997,20328000.0,608333.3400831951,6,0.638907047529532,344.0885681569584,34.231064839707784,49.69,27.42060540284472,"[40, 277]",1357.4093799326602,21900.0,8.667,0.44158924631604773,0.638907047529532,1.6899999999999977,20328000.0
TX_28_110_R01_LK2,12987702.462180326,25.689999999999998,-59472.11311897572,0.5384792892581054,-1405.360521389992,12987702.462180326,37220.986977253604,-3031.174434762154,-9426.327761355273,51551.97532651449,4,36298.984131216566,110,28,0.5621679922603257,54197.657224309056,-2859.9727763841242,81.4,1505.999756884997,20328000.0,608333.3400831951,6,0.638907047529532,1523.6899959316124,34.231064839707784,49.69,27.42060540284472,"[40, 277]",1357.4093799326602,21900.0,8.667,0.44158924631604773,0.638907047529532,1.6899999999999977,20328000.0
TX_28_110_R01_LK3,12987702.462180326,25.689999999999998,-119922.1198711875,0.5384792892581054,-2815.732882388107,12987702.462180326,37220.986977253604,-3031.174434762154,-9426.327761355273,51551.97532651449,4,36411.763943912585,110,28,0.5621679922603257,108467.3915026937,-2799.464134019702,81.4,1505.999756884997,20328000.0,608333.3400831951,6,0.638907047529532,3075.133854145055,34.231064839707784,49.69,27.42060540284472,"[40, 277]",1357.4093799326602,21900.0,8.667,0.44158924631604773,0.638907047529532,1.6899999999999977,20328000.0
TX_28_110_R01_LK4,12987702.462180326,25.689999999999998,-227390.65083010533,0.5384792892581054,-5271.085146976587,12987702.462180326,37220.986977253604,-3031.174434762154,-9426.327761355273,51551.97532651449,4,36614.736505945526,110,28,0.5621679922603257,202946.92117992853,-2692.4093211999475,81.4,1505.999756884997,20328000.0,608333.3400831951,6,0.638907047529532,5833.296239222787,34.231064839707784,49.69,27.42060540284472,"[40, 277]",1357.4093799326602,21900.0,8.667,0.44158924631604773,0.638907047529532,1.6899999999999977,20328000.0
TX_28_110_R01_LK5,12987702.462180326,25.689999999999998,-389902.4823912966,0.5384792892581054,-8855.32399780114,12987702.462180326,37220.986977253604,-3031.174434762154,-9426.327761355273,51551.97532651449,4,36927.78261118234,110,28,0.5621679922603257,340864.8958105823,-2531.8045727093604,81.4,1505.999756884997,20328000.0,608333.3400831951,6,0.638907047529532,10004.117266416111,34.231064839707784,49.69,27.42060540284472,"[40, 277]",1357.4093799326602,21900.0,8.667,0.44158924631604773,0.638907047529532,1.6899999999999977,20328000.0
TX_28_110_R01_LK6,12987702.462180326,25.689999999999998,-584489.5890080268,0.5384792892581054,-12939.29616997277,12987702.462180326,37220.986977253604,-3031.174434762154,-9426.327761355273,51551.97532651449,4,37312.483653852745,110,28,0.5621679922603257,498012.1227118582,-2522.0081554561057,81.4,1505.999756884997,20328000.0,608333.3400831951,6,0.638907047529532,14998.111103028874,34.231064839707784,49.69,27.42060540284472,"[40, 277]",1357.4093799326602,21900.0,8.667,0.44158924631604773,0.638907047529532,1.6899999999999977,20328000.0
TX_28_110_R01_LK7,12987702.462180326,25.689999999999998,-761945.279343958,0.5384792892581054,-16463.71447141983,12987702.462180326,37220.986977253604,-3031.174434762154,-9426.327761355273,51551.97532651449,4,37672.818565607886,110,28,0.5621679922603257,633628.2749763249,-2520.6954724665366,81.4,1505.999756884997,20328000.0,608333.3400831951,6,0.638907047529532,19552.405460327405,34.231064839707784,49.69,27.42060540284472,"[40, 277]",1357.4093799326602,21900.0,8.667,0.44158924631604773,0.638907047529532,1.6899999999999977,20328000.0
TX_28_110_R01_LK8,12987702.462180326,25.689999999999998,-887767.6839003101,0.5384792892581054,-18846.538415525603,12987702.462180326,37220.986977253604,-3031.174434762154,-9426.327761355273,51551.97532651449,4,37933.82590371367,110,28,0.5621679922603257,725317.00280774,-2519.808395584191,81.4,1505.999756884997,20328000.0,608333.3400831951,6,0.638907047529532,22781.54546801003,34.231064839707784,49.69,27.42060540284472,"[40, 277]",1357.4093799326602,21900.0,8.667,0.44158924631604773,0.638907047529532,1.6899999999999977,20328000.0
TX_28_110_R01_LK9,12987702.462180326,25.689999999999998,-961812.1024726456,0.5384792892581054,-20203.84719527663,12987702.462180326,37220.986977253604,-3031.174434762154,-9426.327761355273,51551.97532651449,4,38089.559905369555,110,28,0.5621679922603257,777544.9149345264,-2519.3032697282015,81.4,1505.999756884997,20328000.0,608333.3400831951,6,0.638907047529532,24681.834788199227,34.231064839707784,49.69,27.42060540284472,"[40, 277]",1357.4093799326602,21900.0,8.667,0.44158924631604773,0.638907047529532,1.6899999999999977,20328000.0
TX_28_115_P01_LK0,14448072.306276413,43.8981660899654,-11871.15958038094,0.5384792892581054,-278.15886454836664,14448072.306276413,39982.10959776411,-2998.5038237108133,-9888.5597107366,56072.496028987836,4,35953.44670752729,115,28,0.5938301536467585,10958.883752455431,-3011.352724653932,72.25,1639.328146186695,21408000.0,1290860.904213109,6,0.6748912699120148,297.75942328289017,34.20455883675288,49.88,26.540980119283606,"[1.375, 16, 2, 16, 0.5, 36.5]",1506.429280986301,21237.920541378317,8.667,0.46413353737933194,0.6748912699120148,2.0050000000000026,21408000.0
TX_28_115_P01_LK1,14448072.306276413,43.8981660899654,-25152.216501949795,0.5384792892581054,-588.7109709837885,14448072.306276413,39982.10959776411,-2998.5038237108133,-9888.5597107366,56072.496028987836,4,35977.72483695481,115,28,0.5938301536467585,23145.2272169066,-2998.384444043191,72.25,1639.328146186695,21408000.0,1290860.904213109,6,0.6748912699120148,631.1381624124334,34.20455883675288,49.88,26.540980119283606,"[1.375, 16, 2, 16, 0.5, 36.5]",1506.429280986301,21237.920541378317,8.667,0.46413353737933194,0.6748912699120148,2.0050000000000026,21408000.0
TX_28_115_P01_LK2,14448072.306276413,43.8981660899654,-52357.31207311935,0.5384792892581054,-1221.9319708630558,14448072.306276413,39982.10959776411,-2998.5038237108133,-9888.5597107366,56072.496028987836,4,36027.59676605,115,28,0.5938301536467585,47993.38781441148,-2971.839667164295,72.25,1639.328146186695,21408000.0,1290860.904213109,6,0.6748912699120148,1314.035303051745,34.20455883675288,49.88,26.540980119283606,"[1.375, 16, 2, 16, 0.5, 36.5]",1506.429280986301,21237.920541378317,8.667,0.46413353737933194,0.6748912699120148,2.0050000000000026,21408000.0
TX_28_115_P01_LK3,14448072.306276413,43.8981660899654,-105182.70038105482,0.5384792892581054,-2440.214506036349,14448072.306276413,39982.10959776411,-2998.5038237108133,-9888.5597107366,56072.496028987836,4,36124.977262788736,115,28,0.5938301536467585,95799.88864177065,-2920.372251452798,72.25,1639.328146186695,21408000.0,1290860.904213109,6,0.6748912699120148,2640.0468084510867,34.20455883675288,49.88,26.540980119283606,"[1.375, 16, 2, 16, 0.5, 36.5]",1506.429280986301,21237.920541378317,8.667,0.46413353737933194,0.6748912699120148,2.0050000000000026,21408000.0
TX_28_115_P01_LK4,14448072.306276413,43.8981660899654,-197905.4341772055,0.5384792892581054,-4542.243479398855,14448072.306276413,39982.10959776411,-2998.5038237108133,-9888.5597107366,56072.496028987836,4,36297.65524994592,115,28,0.5938301536467585,178285.3942638319,-2830.2777978035056,72.25,1639.328146186695,21408000.0,1290860.904213109,6,0.6748912699120148,4967.548498709304,34.20455883675288,49.88,26.540980119283606,"[1.375, 16, 2, 16, 0.5, 36.5]",1506.429280986301,21237.920541378317,8.667,0.46413353737933194,0.6748912699120148,2.0050000000000026,21408000.0
TX_28_115_P01_LK5,14448072.306276413,43.8981660899654,-335206.1113749253,0.5384792892581054,-7568.30738686569,14448072.306276413,39982.10959776411,-2998.5038237108133,-9888.5597107366,56072.496028987836,4,36557.51163494093,115,28,0.5938301536467585,297030.8630468386,-2697.4510150056267,72.25,1639.328146186695,21408000.0,1290860.904213109,6,0.6748912699120148,8414.023592847016,34.20455883675288,49.88,26.540980119283606,"[1.375, 16, 2, 16, 0.5, 36.5]",1506.429280986301,21237.920541378317,8.667,0.46413353737933194,0.6748912699120148,2.0050000000000026,21408000.0
TX_28_115_P01_LK6,14448072.306276413,43.8981660899654,-494940.5316208499,0.5384792892581054,-10956.304929762053,14448072.306276413,39982.10959776411,-2998.5038237108133,-9888.5597107366,56072.496028987836,4,36866.195931631446,115,28,0.5938301536467585,429978.9364217308,-2543.812514026735,72.25,1639.328146186695,21408000.0,1290860.904213109,6,0.6748912699120148,12423.60696445978,34.20455883675288,49.88,26.540980119283606,"[1.375, 16, 2, 16, 0.5, 36.5]",1506.429280986301,21237.920541378317,8.667,0.46413353737933194,0.6748912699120148,2.0050000000000026,21408000.0
TX_28_115_P01_LK7,14448072.306276413,43.8981660899654,-636110.4735574481,0.5384792892581054,-13829.999568816946,14448072.306276413,39982.10959776411,-2998.5038237108133,-9888.5597107366,56072.496028987836,4,37144.79970627288,115,28,0.5938301536467585,542745.3039926836,-2515.693223837,72.25,1639.328146186695,21408000.0,1290860.904213109,6,0.6748912699120148,15967.178438335433,34.20455883675288,49.88,26.540980119283606,"[1.375, 16, 2, 16, 0.5, 36.5]",1506.429280986301,21237.920541378317,8.667,0.46413353737933194,0.6748912699120148,2.0050000000000026,21408000.0
TX_28_115_P01_LK8,14448072.306276413,43.8981660899654,-733563.2997505959,0.5384792892581054,-15747.135311625134,14448072.306276413,39982.10959776411,-2998.5038237108133,-9888.5597107366,56072.496028987836,4,37340.329875851254,115,28,0.5938301536467585,617975.4401593305,-2515.2213573281324,72.25,1639.328146186695,21408000.0,1290860.904213109,6,0.6748912699120148,18413.378516695804,34.20455883675288,49.88,26.540980119283606,"[1.375, 16, 2, 16, 0.5, 36.5]",1506.429280986301,21237.920541378317,8.667,0.46413353737933194,0.6748912699120148,2.0050000000000026,21408000.0
TX_28_115_P01_LK9,14448072.306276413,43.8981660899654,-789876.5322911803,0.5384792892581054,-16830.036323335073,14448072.306276413,39982.10959776411,-2998.5038237108133,-9888.5597107366,56072.496028987836,4,37454.51511049499,115,28,0.5938301536467585,660469.4535323699,-2514.9545909673957,72.25,1639.328146186695,21408000.0,1290860.904213109,6,0.6748912699120148,19826.91516884059,34.20455883675288,49.88,26.540980119283606,"[1.375, 16, 2, 16, 0.5, 36.5]",1506.429280986301,21237.920541378317,8.667,0.46413353737933194,0.6748912699120148,2.0050000000000026,21408000.0
TX_28_115_R01_LK0,13607676.26183408,25.840000000000003,-12885.852525650515,0.5384792892581054,-308.58954760840226,13607676.26183408,39016.80990764355,-3086.5197945296854,-9301.157956848196,54431.23632798855,4,36273.05810332646,115,28,0.5592890396755525,11969.765970604662,-2950.4406222655493,87.4,1603.3752967045386,21408000.0,656080.1355499424,6,0.6356351019167638,329.07633672615674,33.94790754220959,49.84,27.158963329250632,"[40, 297]",1436.608954275579,23200.0,8.667,0.4376875215234836,0.6356351019167638,1.8400000000000034,21408000.0
TX_28_115_R01_LK1,13607676.26183408,25.840000000000003,-27255.892096585903,0.5384792892581054,-654.0712970961906,13607676.26183408,39016.80990764355,-3086.5197945296854,-9301.157956848196,54431.23632798855,4,36299.37715565971,115,28,0.5592890396755525,25234.533723884673,-2936.0907901294017,87.4,1603.3752967045386,21408000.0,656080.1355499424,6,0.6356351019167638,698.6790479798061,33.94790754220959,49.84,27.158963329250632,"[40, 297]",1436.608954275579,23200.0,8.667,0.4376875215234836,0.6356351019167638,1.8400000000000034,21408000.0
TX_28_115_R01_LK2,13607676.26183408,25.840000000000003,-56841.90081168286,0.5384792892581054,-1361.6545973513869,13607676.26183408,39016.80990764355,-3086.5197945296854,-9301.157956848196,54431.23632798855,4,36353.74574529273,115,28,0.5592890396755525,52402.186412987016,-2906.5827426052815,87.4,1603.3752967045386,21408000.0,656080.1355499424,6,0.6356351019167638,1459.6415261920174,33.94790754220959,49.84,27.158963329250632,"[40, 297]",1436.608954275579,23200.0,8.667,0.4376875215234836,0.6356351019167638,1.8400000000000034,21408000.0
TX_28_115_R01_LK3,13607676.26183408,25.840000000000003,-114876.68041723491,0.5384792892581054,-2734.980452174622,13607676.26183408,39016.80990764355,-3086.5197945296854,-9301.157956848196,54431.23632798855,4,36461.10650100127,115,28,0.5592890396755525,105131.01725980852,-2848.84407539929,87.4,1603.3752967045386,21408000.0,656080.1355499424,6,0.6356351019167638,2952.3141050857575,33.94790754220959,49.84,27.158963329250632,"[40, 297]",1436.608954275579,23200.0,8.667,0.4376875215234836,0.6356351019167638,1.8400000000000034,21408000.0
TX_28_115_R01_LK4,13607676.26183408,25.840000000000003,-218675.65964587126,0.5384792892581054,-5142.277328048361,13607676.26183408,39016.80990764355,-3086.5197945296854,-9301.157956848196,54431.23632798855,4,36655.51491654204,115,28,0.5592890396755525,197559.15532064435,-2746.0537260748315,87.4,1603.3752967045386,21408000.0,656080.1355499424,6,0.6356351019167638,5622.048691328151,33.94790754220959,49.84,27.158963329250632,"[40, 297]",1436.608954275579,23200.0,8.667,0.4376875215234836,0.6356351019167638,1.8400000000000034,21408000.0
TX_28_115_R01_LK5,13607676.26183408,25.840000000000003,-377160.5773530681,0.5384792892581054,-8694.35218301813,13607676.26183408,39016.80990764355,-3086.5197945296854,-9301.157956848196,54431.23632798855,4,36958.36330694363,115,28,0.5592890396755525,333941.03541210404,-2590.3164168270328,87.4,1603.3752967045386,21408000.0,656080.1355499424,6,0.6356351019167638,9698.299949736962,33.94790754220959,49.84,27.158963329250632,"[40, 297]",1436.608954275579,23200.0,8.667,0.4376875215234836,0.6356351019167638,1.8400000000000034,21408000.0
TX_28_115_R01_LK6,13607676.26183408,25.840000000000003,-569360.7485555444,0.5384792892581054,-12797.614725245077,13607676.26183408,39016.80990764355,-3086.5197945296854,-9301.157956848196,54431.23632798855,4,37335.600030019006,115,28,0.5592890396755525,491485.7677288812,-2531.8586409486215,87.4,1603.3752967045386,21408000.0,656080.1355499424,6,0.6356351019167638,14641.68055952181,33.94790754220959,49.84,27.158963329250632,"[40, 297]",1436.608954275579,23200.0,8.667,0.4376875215234836,0.6356351019167638,1.8400000000000034,21408000.0
TX_28_115_R01_LK7,13607676.26183408,25.840000000000003,-747001.5739004458,0.5384792892581054,-16387.532944072773,13607676.26183408,39016.80990764355,-3086.5197945296854,-9301.157956848196,54431.23632798855,4,37694.12794858472,115,28,0.5592890396755525,629320.6553686311,-2530.6975499358837,87.4,1603.3752967045386,21408000.0,656080.1355499424,6,0.6356351019167638,19210.56463166233,33.94790754220959,49.84,27.158963329250632,"[40, 297]",1436.608954275579,23200.0,8.667,0.4376875215234836,0.6356351019167638,1.8400000000000034,21408000.0
TX_28_115_R01_LK8,13607676.26183408,25.840000000000003,-874360.3684766169,0.5384792892581054,-18840.74233432188,13607676.26183408,39016.80990764355,-3086.5197945296854,-9301.157956848196,54431.23632798855,4,37957.04725572664,115,28,0.5592890396755525,723511.6187020247,-2529.9045483811933,87.4,1603.3752967045386,21408000.0,656080.1355499424,6,0.6356351019167638,22486.187307873617,33.94790754220959,49.84,27.158963329250632,"[40, 297]",1436.608954275579,23200.0,8.667,0.4376875215234836,0.6356351019167638,1.8400000000000034,21408000.0
